   0,    0,    0,
   0,    0,    8,
   0,    0,   13,
   0,    0,   17,
   0,    0,   22,
   0,    0,   26,
   0,    0,   31,
   0,    0,   35,
   0,    0,   40,
   0,    0,   44,
   0,    0,   49,
   0,    0,   53,
   0,    0,   57,
   1,    0,   61,
   1,    0,   66,
   1,    0,   70,
   1,    0,   75,
   1,    0,   80,
   1,    0,   84,
   1,    0,   89,
   1,    0,   93,
   1,    0,   98,
   1,    0,  102,
   1,    0,  107,
   2,    0,  111,
   2,    0,  113,
   2,    0,  115,
   2,    0,  116,
   2,    0,  118,
   2,    0,  119,
   2,    0,  121,
   2,    0,  123,
   2,    0,  123,
   2,    0,  125,
   5,    0,  127,
   8,    0,  128,
  11,    0,  130,
  14,    0,  132,
  17,    0,  133,
  20,    0,  135,
  23,    0,  136,
  27,    0,  138,
  30,    0,  140,
  33,    0,  140,
  36,    0,  142,
  40,    0,  144,
  43,    0,  145,
  46,    0,  147,
  49,    0,  148,
  52,    0,  150,
  55,    0,  152,
  58,    0,  153,
  61,    0,  155,
  65,    0,  157,
  67,    0,  157,
  71,    0,  159,
  74,    0,  161,
  77,    0,  162,
  80,    0,  164,
  83,    0,  165,
  87,    0,  167,
  90,    0,  169,
  93,    0,  168,
  96,    0,  168,
  99,    0,  168,
 102,    0,  167,
 106,    0,  167,
 109,    0,  166,
 112,    0,  166,
 115,    0,  166,
 116,    0,  165,
 118,    0,  165,
 120,    0,  164,
 122,    0,  164,
 125,    0,  164,
 126,    0,  164,
 128,    0,  163,
 130,    0,  163,
 132,    0,  162,
 134,    0,  162,
 136,    0,  162,
 138,    0,  161,
 140,    0,  161,
 142,    0,  160,
 144,    0,  160,
 147,    0,  160,
 148,    0,  160,
 150,    0,  159,
 152,    0,  159,
 154,    0,  158,
 156,    0,  158,
 158,    0,  156,
 159,    0,  152,
 160,    0,  149,
 161,    0,  145,
 162,    0,  141,
 162,    0,  138,
 163,    0,  134,
 164,    0,  130,
 165,    0,  127,
 166,    0,  123,
 167,    0,  120,
 168,    0,  116,
 170,    0,  112,
 171,    0,  109,
 172,    0,  105,
 173,    0,  101,
 173,    0,   98,
 174,    0,   94,
 175,    0,   91,
 176,    0,   87,
 177,    0,   83,
 178,    0,   79,
 179,    0,   75,
 181,    0,   71,
 182,    0,   68,
 183,    0,   64,
 183,    0,   61,
 184,    0,   57,
 185,    0,   53,
 186,    0,   50,
 187,    0,   46,
 188,    0,   42,
 189,    0,   39,
 190,    0,   35,
 191,    0,   32,
 193,    0,   28,
 194,    0,   24,
 194,    0,   21,
 195,    0,   17,
 196,    0,   13,
 197,    0,   10,
 198,    0,    6,
 199,    0,    2,
 200,    0,    0,
 201,    0,    0,
 202,    0,    0,
 204,    3,    0,
 205,    7,    0,
 205,    9,    0,
 206,   13,    0,
 207,   16,    0,
 208,   19,    0,
 209,   23,    0,
 210,   26,    0,
 211,   29,    0,
 212,   32,    0,
 213,   35,    0,
 214,   39,    0,
 215,   42,    0,
 216,   45,    0,
 217,   49,    0,
 218,   52,    0,
 219,   55,    0,
 220,   59,    0,
 221,   62,    0,
 222,   65,    0,
 223,   68,    0,
 224,   71,    0,
 225,   75,    0,
 226,   78,    0,
 227,   81,    0,
 227,   85,    0,
 227,   87,    0,
 227,   91,    0,
 227,   94,    0,
 228,   98,    0,
 228,  101,    0,
 228,  104,    0,
 229,  107,    0,
 229,  111,    0,
 229,  113,    0,
 229,  117,    0,
 230,  120,    0,
 230,  123,    0,
 230,  127,    0,
 231,  130,    0,
 231,  133,    0,
 231,  136,    0,
 232,  140,    0,
 232,  143,    0,
 232,  146,    0,
 232,  149,    0,
 233,  153,    0,
 233,  156,    0,
 233,  159,    0,
 234,  162,    0,
 234,  166,    0,
 234,  169,    0,
 235,  172,    0,
 235,  176,    0,
 235,  179,    0,
 235,  182,    0,
 236,  185,    0,
 236,  188,    0,
 236,  192,    0,
 237,  195,    0,
 237,  198,    0,
 237,  202,    0,
 238,  205,    0,
 238,  208,    0,
 238,  212,    0,
 238,  212,    0,
 239,  212,    0,
 239,  212,    0,
 239,  213,    0,
 240,  214,    0,
 240,  215,    0,
 240,  216,    0,
 241,  217,    0,
 241,  218,    0,
 241,  219,    0,
 242,  220,    0,
 242,  220,    0,
 242,  220,    0,
 242,  221,    0,
 243,  222,    0,
 243,  223,    0,
 243,  224,    0,
 244,  225,    0,
 244,  226,    0,
 244,  227,    0,
 245,  228,    0,
 245,  229,    0,
 245,  229,    0,
 245,  229,    0,
 246,  230,    6,
 246,  231,   15,
 246,  232,   24,
 247,  233,   33,
 247,  234,   42,
 247,  235,   51,
 248,  236,   59,
 248,  237,   68,
 248,  237,   77,
 248,  237,   86,
 249,  238,   95,
 249,  239,  104,
 249,  240,  113,
 250,  241,  122,
 250,  242,  131,
 250,  243,  140,
 251,  244,  149,
 251,  245,  157,
 251,  246,  166,
 251,  246,  175,
 252,  246,  184,
 252,  247,  193,
 252,  248,  201,
 253,  249,  210,
 253,  250,  219,
 253,  251,  228,
 254,  252,  237,
 254,  253,  246,
 254,  254,  254,
 254,  254,  254,
