   0,    0,    0,
   0,    0,    0,
   4,    0,    0,
   7,    0,    0,
  10,    0,    0,
  13,    0,    0,
  16,    0,    0,
  20,    0,    0,
  22,    0,    0,
  26,    0,    0,
  29,    0,    0,
  32,    0,    0,
  35,    0,    0,
  39,    0,    0,
  42,    0,    0,
  44,    0,    0,
  47,    0,    0,
  51,    0,    0,
  54,    0,    0,
  57,    0,    0,
  60,    0,    0,
  64,    0,    0,
  66,    0,    0,
  70,    0,    0,
  73,    0,    0,
  76,    0,    0,
  79,    0,    0,
  82,    0,    0,
  86,    0,    0,
  89,    0,    0,
  92,    0,    0,
  95,    0,    0,
  98,    0,    0,
 101,    0,    0,
 105,    0,    0,
 108,    0,    0,
 111,    2,    0,
 114,    4,    0,
 117,    6,    0,
 120,    8,    0,
 123,   11,    0,
 126,   13,    0,
 130,   16,    0,
 132,   18,    0,
 136,   20,    0,
 139,   23,    0,
 142,   25,    0,
 145,   27,    0,
 148,   29,    0,
 152,   32,    0,
 155,   34,    0,
 158,   36,    0,
 160,   39,    0,
 160,   41,    0,
 160,   43,    0,
 160,   45,    0,
 160,   48,    0,
 160,   50,    0,
 160,   53,    0,
 160,   55,    0,
 160,   57,    0,
 160,   59,    0,
 160,   62,    0,
 160,   64,    0,
 160,   66,    0,
 160,   68,    0,
 160,   71,    0,
 160,   73,    0,
 160,   75,    0,
 160,   78,    0,
 160,   80,    0,
 160,   82,    0,
 160,   85,    0,
 160,   87,    0,
 160,   90,    0,
 160,   91,    0,
 160,   94,    0,
 160,   96,    0,
 160,   98,    0,
 160,  101,    0,
 160,  103,    0,
 160,  105,    0,
 160,  107,    0,
 160,  110,    0,
 160,  113,    0,
 160,  115,    0,
 160,  117,    0,
 159,  119,    0,
 156,  122,    0,
 153,  124,    0,
 150,  126,    0,
 147,  128,    0,
 143,  131,    0,
 141,  133,    0,
 138,  135,    0,
 134,  138,    0,
 132,  139,    0,
 129,  142,    0,
 125,  145,    0,
 122,  147,    0,
 120,  149,    0,
 117,  151,    0,
 113,  154,    0,
 111,  156,    0,
 108,  158,    0,
 104,  160,    0,
 101,  160,    0,
  99,  160,    0,
  95,  160,    0,
  92,  160,    0,
  90,  160,    0,
  86,  160,    0,
  83,  160,    0,
  80,  160,    0,
  77,  160,    0,
  74,  160,    0,
  71,  160,    0,
  69,  160,    0,
  65,  160,    0,
  62,  160,    0,
  59,  160,    0,
  56,  160,    0,
  53,  160,    0,
  50,  160,    0,
  47,  160,    0,
  44,  160,    0,
  41,  160,    0,
  38,  160,    0,
  35,  160,    0,
  32,  160,    0,
  29,  160,    0,
  26,  160,    0,
  23,  160,    0,
  20,  160,    0,
  17,  160,    0,
  14,  160,    0,
  11,  160,    0,
   8,  160,    0,
   4,  160,    0,
   2,  160,    0,
   0,  160,    0,
   0,  160,    2,
   0,  160,    6,
   0,  160,   12,
   0,  160,   17,
   0,  160,   23,
   0,  160,   28,
   0,  160,   34,
   0,  160,   40,
   0,  160,   45,
   0,  160,   51,
   0,  160,   56,
   0,  160,   62,
   0,  160,   68,
   0,  160,   74,
   0,  160,   79,
   0,  160,   84,
   0,  160,   90,
   0,  160,   96,
   0,  160,  102,
   0,  160,  107,
   0,  160,  113,
   0,  160,  118,
   0,  160,  123,
   0,  160,  129,
   0,  160,  135,
   0,  160,  141,
   0,  160,  146,
   0,  160,  152,
   0,  160,  157,
   0,  160,  164,
   0,  160,  169,
   0,  160,  174,
   0,  160,  180,
   0,  160,  185,
   0,  160,  190,
   0,  160,  192,
   0,  160,  192,
   0,  160,  193,
   0,  160,  193,
   0,  160,  194,
   0,  160,  194,
   0,  160,  194,
   0,  160,  195,
   0,  160,  195,
   0,  160,  196,
   0,  160,  196,
   0,  160,  196,
   0,  160,  197,
   0,  160,  197,
   0,  160,  198,
   0,  160,  198,
   0,  160,  198,
   0,  159,  199,
   0,  156,  199,
   0,  152,  200,
   0,  148,  200,
   0,  145,  200,
   0,  142,  201,
   0,  138,  201,
   0,  135,  202,
   0,  132,  202,
   0,  129,  202,
   0,  125,  203,
   0,  121,  203,
   0,  118,  204,
   0,  115,  204,
   0,  111,  204,
   0,  108,  205,
   0,  105,  205,
   0,  102,  206,
   0,   98,  206,
   0,   94,  207,
   0,   92,  207,
   0,   88,  207,
   0,   84,  208,
   0,   81,  208,
   0,   78,  208,
   0,   75,  209,
   0,   71,  209,
   0,   68,  210,
   0,   65,  210,
   0,   61,  211,
   0,   57,  211,
   0,   54,  211,
   0,   51,  212,
   0,   48,  212,
   0,   44,  212,
   0,   41,  213,
   0,   38,  213,
   0,   34,  214,
   0,   30,  214,
   0,   27,  215,
   0,   24,  215,
   0,   21,  215,
   0,   17,  216,
   0,   14,  216,
   0,   11,  216,
   0,    7,  217,
   0,    3,  217,
   3,    4,  218,
  13,   13,  218,
  29,   29,  219,
  45,   45,  219,
  60,   60,  220,
  76,   76,  220,
  91,   91,  220,
 107,  107,  220,
 123,  123,  221,
 138,  138,  221,
 153,  153,  222,
 169,  169,  222,
 185,  185,  223,
 201,  201,  223,
 215,  215,  224,
 224,  224,  224,
